"election_cycle","report_date","region","elections","keyword","spend_usd"
"US-Federal-2018",2019-10-14,"US","US-Federal","elizabeth warren",672400
"US-Federal-2018",2019-10-07,"US","US-Federal","elizabeth warren",672400
"US-Federal-2018",2019-09-30,"US","US-Federal","elizabeth warren",671600
"US-Federal-2018",2019-09-23,"US","US-Federal","elizabeth warren",671500
"US-Federal-2018",2019-09-16,"US","US-Federal","elizabeth warren",670700
"US-Federal-2018",2019-09-02,"US","US-Federal","elizabeth warren",662700
"US-Federal-2018",2019-08-26,"US","US-Federal","elizabeth warren",657000
"US-Federal-2018",2019-08-19,"US","US-Federal","elizabeth warren",654500
"US-Federal-2018",2019-08-12,"US","US-Federal","elizabeth warren",651200
"US-Federal-2018",2019-08-05,"US","US-Federal","elizabeth warren",643600
"US-Federal-2018",2019-07-29,"US","US-Federal","elizabeth warren",633300
"US-Federal-2018",2019-07-22,"US","US-Federal","elizabeth warren",606300
"US-Federal-2018",2019-07-15,"US","US-Federal","elizabeth warren",564400
"US-Federal-2018",2019-07-08,"US","US-Federal","elizabeth warren",544400
"US-Federal-2018",2019-07-01,"US","US-Federal","elizabeth warren",470600
"US-Federal-2018",2019-06-24,"US","US-Federal","beto o rourke",302400
"US-Federal-2018",2019-06-17,"US","US-Federal","beto o rourke",296000
"US-Federal-2018",2019-06-10,"US","US-Federal","beto o rourke",296000
"US-Federal-2018",2019-06-03,"US","US-Federal","beto o rourke",296000
"US-Federal-2018",2019-05-27,"US","US-Federal","beto o rourke",296000
"US-Federal-2018",2019-05-20,"US","US-Federal","beto o rourke",296000
"US-Federal-2018",2019-05-13,"US","US-Federal","beto o rourke",296000
"US-Federal-2018",2019-05-06,"US","US-Federal","beto o rourke",289600
"US-Federal-2018",2019-04-29,"US","US-Federal","beto o rourke",221000
"US-Federal-2018",2019-04-22,"US","US-Federal","beto o rourke",195500
"US-Federal-2018",2019-04-15,"US","US-Federal","beto o rourke",183100
"US-Federal-2018",2019-04-08,"US","US-Federal","beto o rourke",181900
"US-Federal-2018",2019-04-01,"US","US-Federal","beto o rourke",179700
"US-Federal-2018",2019-03-25,"US","US-Federal","beto o rourke",174900
"US-Federal-2018",2019-03-24,"US","US-Federal","beto o rourke",173000
"US-Federal-2018",2019-03-18,"US","US-Federal","beto o rourke",156400
"US-Federal-2018",2019-03-11,"US","US-Federal","beto o rourke",150100
"US-Federal-2018",2019-02-24,"US","US-Federal","beto o rourke",149300
"US-Federal-2018",2019-02-18,"US","US-Federal","beto o rourke",149300
"US-Federal-2018",2019-02-11,"US","US-Federal","beto o rourke",149000
"US-Federal-2018",2019-02-04,"US","US-Federal","beto o rourke",149000
"US-Federal-2018",2019-01-28,"US","US-Federal","beto o rourke",148900
"US-Federal-2018",2019-01-21,"US","US-Federal","beto o rourke",148800
"US-Federal-2018",2019-01-14,"US","US-Federal","beto o rourke",136300
"US-Federal-2018",2019-01-07,"US","US-Federal","beto o rourke",136300
"US-Federal-2018",2018-12-10,"US","US-Federal","beto o rourke",136200
"US-Federal-2018",2018-12-03,"US","US-Federal","beto o rourke",136300
"US-Federal-2018",2018-11-26,"US","US-Federal","beto o rourke",147900
"US-Federal-2018",2018-11-19,"US","US-Federal","beto o rourke",147900
"US-Federal-2018",2018-11-12,"US","US-Federal","beto o rourke",147900
"US-Federal-2018",2018-11-05,"US","US-Federal","beto o rourke",131600
"US-Federal-2018",2018-10-29,"US","US-Federal","beto o rourke",122600
"US-Federal-2018",2018-10-22,"US","US-Federal","beto o rourke",94300
"US-Federal-2018",2018-10-15,"US","US-Federal","beto o rourke",80200
"US-Federal-2018",2018-10-09,"US","US-Federal","beto o rourke",62200
"US-Federal-2018",2018-10-01,"US","US-Federal","beto o rourke",51900
"US-Federal-2018",2018-09-24,"US","US-Federal","beto o rourke",44200
"US-Federal-2018",2018-09-17,"US","US-Federal","beto o rourke",43700
"US-Federal-2018",2018-09-10,"US","US-Federal","ron desantis",59300
"US-Federal-2018",2018-09-03,"US","US-Federal","ron desantis",48300
"US-Federal-2018",2018-08-27,"US","US-Federal","ron desantis",41500
"US-Federal-2018",2018-08-13,"US","US-Federal","aclu",29800
"US-Federal-2018",2019-12-02,"US","US-Federal","pete buttigieg",742800
"US-Federal-2018",2019-11-25,"US","US-Federal","pete buttigieg",715100
"US-Federal-2018",2019-11-20,"US","US-Federal","pete buttigieg",692300
"US-Federal-2018",2019-11-18,"US","US-Federal","pete buttigieg",690300
"US-Federal-2018",2019-11-11,"US","US-Federal","pete buttigieg",681000
"US-Federal-2018",2019-11-04,"US","US-Federal","pete buttigieg",673300
"US-Federal-2018",2019-10-28,"US","US-Federal","pete buttigieg",673200
"US-Federal-2018",2019-10-21,"US","US-Federal","pete buttigieg",673000
"US-Federal-2018",2019-10-14,"US","US-Federal","pete buttigieg",672400
"US-Federal-2018",2019-10-07,"US","US-Federal","pete buttigieg",672400
"US-Federal-2018",2019-09-30,"US","US-Federal","pete buttigieg",671600
"US-Federal-2018",2019-09-23,"US","US-Federal","pete buttigieg",671500
"US-Federal-2018",2019-09-16,"US","US-Federal","pete buttigieg",670700
"US-Federal-2018",2019-09-02,"US","US-Federal","kamala harris",662700
"US-Federal-2018",2019-08-26,"US","US-Federal","kamala harris",657000
"US-Federal-2018",2019-08-19,"US","US-Federal","kamala harris",654500
"US-Federal-2018",2019-08-12,"US","US-Federal","kamala harris",651200
"US-Federal-2018",2019-08-05,"US","US-Federal","kamala harris",643600
"US-Federal-2018",2019-07-29,"US","US-Federal","pete buttigieg",633300
"US-Federal-2018",2019-07-22,"US","US-Federal","beto o rourke",606300
"US-Federal-2018",2019-07-15,"US","US-Federal","beto o rourke",564400
"US-Federal-2018",2019-07-08,"US","US-Federal","beto o rourke",544400
"US-Federal-2018",2019-07-01,"US","US-Federal","beto o rourke",470600
"US-Federal-2018",2019-06-24,"US","US-Federal","elizabeth warren",302400
"US-Federal-2018",2019-06-17,"US","US-Federal","elizabeth warren",296000
"US-Federal-2018",2019-06-10,"US","US-Federal","elizabeth warren",296000
"US-Federal-2018",2019-06-03,"US","US-Federal","elizabeth warren",296000
"US-Federal-2018",2019-05-27,"US","US-Federal","elizabeth warren",296000
"US-Federal-2018",2019-05-20,"US","US-Federal","elizabeth warren",296000
"US-Federal-2018",2019-05-13,"US","US-Federal","elizabeth warren",296000
"US-Federal-2018",2019-05-06,"US","US-Federal","elizabeth warren",289600
"US-Federal-2018",2019-04-29,"US","US-Federal","elizabeth warren",221000
"US-Federal-2018",2019-04-22,"US","US-Federal","elizabeth warren",195500
"US-Federal-2018",2019-04-15,"US","US-Federal","elizabeth warren",183100
"US-Federal-2018",2019-04-08,"US","US-Federal","elizabeth warren",181900
"US-Federal-2018",2019-04-01,"US","US-Federal","elizabeth warren",179700
"US-Federal-2018",2019-03-25,"US","US-Federal","elizabeth warren",174900
"US-Federal-2018",2019-03-24,"US","US-Federal","elizabeth warren",173000
"US-Federal-2018",2019-03-18,"US","US-Federal","rick scott",156400
"US-Federal-2018",2019-03-11,"US","US-Federal","rick scott",150100
"US-Federal-2018",2019-02-24,"US","US-Federal","rick scott",149300
"US-Federal-2018",2019-02-18,"US","US-Federal","rick scott",149300
"US-Federal-2018",2019-02-11,"US","US-Federal","rick scott",149000
"US-Federal-2018",2019-02-04,"US","US-Federal","rick scott",149000
"US-Federal-2018",2019-01-28,"US","US-Federal","rick scott",148900
"US-Federal-2018",2019-01-21,"US","US-Federal","rick scott",148800
"US-Federal-2018",2019-01-14,"US","US-Federal","rick scott",136300
"US-Federal-2018",2019-01-07,"US","US-Federal","rick scott",136300
"US-Federal-2018",2018-12-10,"US","US-Federal","rick scott",136200
"US-Federal-2018",2018-12-03,"US","US-Federal","rick scott",136300
"US-Federal-2018",2018-11-26,"US","US-Federal","rick scott",147900
"US-Federal-2018",2018-11-19,"US","US-Federal","rick scott",147900
"US-Federal-2018",2018-11-12,"US","US-Federal","rick scott",147900
"US-Federal-2018",2018-11-05,"US","US-Federal","rick scott",131600
"US-Federal-2018",2018-10-29,"US","US-Federal","rick scott",122600
"US-Federal-2018",2018-10-22,"US","US-Federal","rick scott",94300
"US-Federal-2018",2018-10-15,"US","US-Federal","rick scott",80200
"US-Federal-2018",2018-10-09,"US","US-Federal","rick scott",62200
"US-Federal-2018",2018-10-01,"US","US-Federal","rick scott",51900
"US-Federal-2018",2018-09-24,"US","US-Federal","rick scott",44200
"US-Federal-2018",2018-09-17,"US","US-Federal","rick scott",43700
"US-Federal-2018",2018-09-10,"US","US-Federal","rick scott",59300
"US-Federal-2018",2018-09-03,"US","US-Federal","rick scott",48300
"US-Federal-2018",2018-08-27,"US","US-Federal","rick scott",41500
"US-Federal-2018",2018-08-13,"US","US-Federal","diane black",29800
"US-Federal-2018",2019-12-02,"US","US-Federal","kamala harris",742800
"US-Federal-2018",2019-11-25,"US","US-Federal","kamala harris",715100
"US-Federal-2018",2019-11-20,"US","US-Federal","kamala harris",692300
"US-Federal-2018",2019-11-18,"US","US-Federal","kamala harris",690300
"US-Federal-2018",2019-11-11,"US","US-Federal","kamala harris",681000
"US-Federal-2018",2019-11-04,"US","US-Federal","kamala harris",673300
"US-Federal-2018",2019-10-28,"US","US-Federal","kamala harris",673200
"US-Federal-2018",2019-10-21,"US","US-Federal","kamala harris",673000
"US-Federal-2018",2019-10-14,"US","US-Federal","kamala harris",672400
"US-Federal-2018",2019-10-07,"US","US-Federal","kamala harris",672400
"US-Federal-2018",2019-09-30,"US","US-Federal","kamala harris",671600
"US-Federal-2018",2019-09-23,"US","US-Federal","kamala harris",671500
"US-Federal-2018",2019-09-16,"US","US-Federal","kamala harris",670700
"US-Federal-2018",2019-09-02,"US","US-Federal","pete buttigieg",662700
"US-Federal-2018",2019-08-26,"US","US-Federal","pete buttigieg",657000
"US-Federal-2018",2019-08-19,"US","US-Federal","pete buttigieg",654500
"US-Federal-2018",2019-08-12,"US","US-Federal","pete buttigieg",651200
"US-Federal-2018",2019-08-05,"US","US-Federal","pete buttigieg",643600
"US-Federal-2018",2019-07-29,"US","US-Federal","beto o rourke",633300
"US-Federal-2018",2019-07-22,"US","US-Federal","pete buttigieg",606300
"US-Federal-2018",2019-07-15,"US","US-Federal","pete buttigieg",564400
"US-Federal-2018",2019-07-08,"US","US-Federal","pete buttigieg",544400
"US-Federal-2018",2019-07-01,"US","US-Federal","pete buttigieg",470600
"US-Federal-2018",2019-06-24,"US","US-Federal","pete buttigieg",302400
"US-Federal-2018",2019-06-17,"US","US-Federal","pete buttigieg",296000
"US-Federal-2018",2019-06-10,"US","US-Federal","pete buttigieg",296000
"US-Federal-2018",2019-06-03,"US","US-Federal","pete buttigieg",296000
"US-Federal-2018",2019-05-27,"US","US-Federal","pete buttigieg",296000
"US-Federal-2018",2019-05-20,"US","US-Federal","pete buttigieg",296000
"US-Federal-2018",2019-05-13,"US","US-Federal","pete buttigieg",296000
"US-Federal-2018",2019-05-06,"US","US-Federal","rick scott",289600
"US-Federal-2018",2019-04-29,"US","US-Federal","rick scott",221000
"US-Federal-2018",2019-04-22,"US","US-Federal","rick scott",195500
"US-Federal-2018",2019-04-15,"US","US-Federal","rick scott",183100
"US-Federal-2018",2019-04-08,"US","US-Federal","rick scott",181900
"US-Federal-2018",2019-04-01,"US","US-Federal","rick scott",179700
"US-Federal-2018",2019-03-25,"US","US-Federal","rick scott",174900
"US-Federal-2018",2019-03-24,"US","US-Federal","rick scott",173000
"US-Federal-2018",2019-03-18,"US","US-Federal","elizabeth warren",156400
"US-Federal-2018",2019-03-11,"US","US-Federal","elizabeth warren",150100
"US-Federal-2018",2019-02-24,"US","US-Federal","elizabeth warren",149300
"US-Federal-2018",2019-02-18,"US","US-Federal","elizabeth warren",149300
"US-Federal-2018",2019-02-11,"US","US-Federal","elizabeth warren",149000
"US-Federal-2018",2019-02-04,"US","US-Federal","elizabeth warren",149000
"US-Federal-2018",2019-01-28,"US","US-Federal","elizabeth warren",148900
"US-Federal-2018",2019-01-21,"US","US-Federal","elizabeth warren",148800
"US-Federal-2018",2019-01-14,"US","US-Federal","ted cruz",136300
"US-Federal-2018",2019-01-07,"US","US-Federal","ted cruz",136300
"US-Federal-2018",2018-12-10,"US","US-Federal","ted cruz",136200
"US-Federal-2018",2018-12-03,"US","US-Federal","ted cruz",136300
"US-Federal-2018",2018-11-26,"US","US-Federal","ted cruz",147900
"US-Federal-2018",2018-11-19,"US","US-Federal","ted cruz",147900
"US-Federal-2018",2018-11-12,"US","US-Federal","ted cruz",147900
"US-Federal-2018",2018-11-05,"US","US-Federal","ted cruz",131600
"US-Federal-2018",2018-10-29,"US","US-Federal","beto",122600
"US-Federal-2018",2018-10-22,"US","US-Federal","beto",94300
"US-Federal-2018",2018-10-15,"US","US-Federal","phil bredesen",80200
"US-Federal-2018",2018-10-09,"US","US-Federal","heidi heitkamp",62200
"US-Federal-2018",2018-10-01,"US","US-Federal","josh hawley",51900
"US-Federal-2018",2018-09-24,"US","US-Federal","aclu",44200
"US-Federal-2018",2018-09-17,"US","US-Federal","aclu",43700
"US-Federal-2018",2018-09-10,"US","US-Federal","beto o'rourke",59300
"US-Federal-2018",2018-09-03,"US","US-Federal","beto o'rourke",48300
"US-Federal-2018",2018-08-27,"US","US-Federal","beto o'rourke",41500
"US-Federal-2018",2018-08-13,"US","US-Federal","ron desantis",29800
"US-Federal-2018",2019-12-02,"US","US-Federal","tulsi gabbard",742800
"US-Federal-2018",2019-11-25,"US","US-Federal","tulsi gabbard",715100
"US-Federal-2018",2019-11-20,"US","US-Federal","tulsi gabbard",692300
"US-Federal-2018",2019-11-18,"US","US-Federal","tulsi gabbard",690300
"US-Federal-2018",2019-11-11,"US","US-Federal","tulsi gabbard",681000
"US-Federal-2018",2019-11-04,"US","US-Federal","beto o rourke",673300
"US-Federal-2018",2019-10-28,"US","US-Federal","beto o rourke",673200
"US-Federal-2018",2019-10-21,"US","US-Federal","beto o rourke",673000
"US-Federal-2018",2019-10-14,"US","US-Federal","beto o rourke",672400
"US-Federal-2018",2019-10-07,"US","US-Federal","beto o rourke",672400
"US-Federal-2018",2019-09-30,"US","US-Federal","beto o rourke",671600
"US-Federal-2018",2019-09-23,"US","US-Federal","beto o rourke",671500
"US-Federal-2018",2019-09-16,"US","US-Federal","beto o rourke",670700
"US-Federal-2018",2019-09-02,"US","US-Federal","beto o rourke",662700
"US-Federal-2018",2019-08-26,"US","US-Federal","beto o rourke",657000
"US-Federal-2018",2019-08-19,"US","US-Federal","beto o rourke",654500
"US-Federal-2018",2019-08-12,"US","US-Federal","beto o rourke",651200
"US-Federal-2018",2019-08-05,"US","US-Federal","beto o rourke",643600
"US-Federal-2018",2019-07-29,"US","US-Federal","kamala harris",633300
"US-Federal-2018",2019-07-22,"US","US-Federal","kamala harris",606300
"US-Federal-2018",2019-07-15,"US","US-Federal","kamala harris",564400
"US-Federal-2018",2019-07-08,"US","US-Federal","kamala harris",544400
"US-Federal-2018",2019-07-01,"US","US-Federal","kamala harris",470600
"US-Federal-2018",2019-06-24,"US","US-Federal","joe biden",302400
"US-Federal-2018",2019-06-17,"US","US-Federal","rick scott",296000
"US-Federal-2018",2019-06-10,"US","US-Federal","rick scott",296000
"US-Federal-2018",2019-06-03,"US","US-Federal","rick scott",296000
"US-Federal-2018",2019-05-27,"US","US-Federal","rick scott",296000
"US-Federal-2018",2019-05-20,"US","US-Federal","rick scott",296000
"US-Federal-2018",2019-05-13,"US","US-Federal","rick scott",296000
"US-Federal-2018",2019-05-06,"US","US-Federal","pete buttigieg",289600
"US-Federal-2018",2019-04-29,"US","US-Federal","pete buttigieg",221000
"US-Federal-2018",2019-04-22,"US","US-Federal","pete buttigieg",195500
"US-Federal-2018",2019-04-15,"US","US-Federal","beto",183100
"US-Federal-2018",2019-04-08,"US","US-Federal","beto",181900
"US-Federal-2018",2019-04-01,"US","US-Federal","beto",179700
"US-Federal-2018",2019-03-25,"US","US-Federal","beto",174900
"US-Federal-2018",2019-03-24,"US","US-Federal","beto",173000
"US-Federal-2018",2019-03-18,"US","US-Federal","beto",156400
"US-Federal-2018",2019-03-11,"US","US-Federal","ted cruz",150100
"US-Federal-2018",2019-02-24,"US","US-Federal","ted cruz",149300
"US-Federal-2018",2019-02-18,"US","US-Federal","ted cruz",149300
"US-Federal-2018",2019-02-11,"US","US-Federal","ted cruz",149000
"US-Federal-2018",2019-02-04,"US","US-Federal","ted cruz",149000
"US-Federal-2018",2019-01-28,"US","US-Federal","ted cruz",148900
"US-Federal-2018",2019-01-21,"US","US-Federal","ted cruz",148800
"US-Federal-2018",2019-01-14,"US","US-Federal","bill nelson",136300
"US-Federal-2018",2019-01-07,"US","US-Federal","bill nelson",136300
"US-Federal-2018",2018-12-10,"US","US-Federal","bill nelson",136200
"US-Federal-2018",2018-12-03,"US","US-Federal","bill nelson",136300
"US-Federal-2018",2018-11-26,"US","US-Federal","josh hawley",147900
"US-Federal-2018",2018-11-19,"US","US-Federal","josh hawley",147900
"US-Federal-2018",2018-11-12,"US","US-Federal","josh hawley",147900
"US-Federal-2018",2018-11-05,"US","US-Federal","josh hawley",131600
"US-Federal-2018",2018-10-29,"US","US-Federal","ted cruz",122600
"US-Federal-2018",2018-10-22,"US","US-Federal","phil bredesen",94300
"US-Federal-2018",2018-10-15,"US","US-Federal","heidi heitkamp",80200
"US-Federal-2018",2018-10-09,"US","US-Federal","ted cruz",62200
"US-Federal-2018",2018-10-01,"US","US-Federal","aclu",51900
"US-Federal-2018",2018-09-24,"US","US-Federal","ron desantis",44200
"US-Federal-2018",2018-09-17,"US","US-Federal","ron desantis",43700
"US-Federal-2018",2018-09-10,"US","US-Federal","beto o rourke",59300
"US-Federal-2018",2018-09-03,"US","US-Federal","beto o rourke",48300
"US-Federal-2018",2018-08-27,"US","US-Federal","aclu",41500
"US-Federal-2018",2018-08-13,"US","US-Federal","beto o'rourke",29800
"US-Federal-2018",2019-12-02,"US","US-Federal","donald trump",742800
"US-Federal-2018",2019-11-25,"US","US-Federal","donald trump",715100
"US-Federal-2018",2019-11-20,"US","US-Federal","beto o rourke",692300
"US-Federal-2018",2019-11-18,"US","US-Federal","beto o rourke",690300
"US-Federal-2018",2019-11-11,"US","US-Federal","beto o rourke",681000
"US-Federal-2018",2019-11-04,"US","US-Federal","tulsi gabbard",673300
"US-Federal-2018",2019-10-28,"US","US-Federal","tulsi gabbard",673200
"US-Federal-2018",2019-10-21,"US","US-Federal","tulsi gabbard",673000
"US-Federal-2018",2019-10-14,"US","US-Federal","donald trump",672400
"US-Federal-2018",2019-10-07,"US","US-Federal","tulsi gabbard",672400
"US-Federal-2018",2019-09-30,"US","US-Federal","tulsi gabbard",671600
"US-Federal-2018",2019-09-23,"US","US-Federal","tulsi gabbard",671500
"US-Federal-2018",2019-09-16,"US","US-Federal","tulsi gabbard",670700
"US-Federal-2018",2019-09-02,"US","US-Federal","tulsi gabbard",662700
"US-Federal-2018",2019-08-26,"US","US-Federal","tulsi gabbard",657000
"US-Federal-2018",2019-08-19,"US","US-Federal","tulsi gabbard",654500
"US-Federal-2018",2019-08-12,"US","US-Federal","tulsi gabbard",651200
"US-Federal-2018",2019-08-05,"US","US-Federal","tulsi gabbard",643600
"US-Federal-2018",2019-07-29,"US","US-Federal","joe biden",633300
"US-Federal-2018",2019-07-22,"US","US-Federal","joe biden",606300
"US-Federal-2018",2019-07-15,"US","US-Federal","joe biden",564400
"US-Federal-2018",2019-07-08,"US","US-Federal","joe biden",544400
"US-Federal-2018",2019-07-01,"US","US-Federal","joe biden",470600
"US-Federal-2018",2019-06-24,"US","US-Federal","rick scott",302400
"US-Federal-2018",2019-06-17,"US","US-Federal","joe biden",296000
"US-Federal-2018",2019-06-10,"US","US-Federal","joe biden",296000
"US-Federal-2018",2019-06-03,"US","US-Federal","joe biden",296000
"US-Federal-2018",2019-05-27,"US","US-Federal","joe biden",296000
"US-Federal-2018",2019-05-20,"US","US-Federal","joe biden",296000
"US-Federal-2018",2019-05-13,"US","US-Federal","joe biden",296000
"US-Federal-2018",2019-05-06,"US","US-Federal","joe biden",289600
"US-Federal-2018",2019-04-29,"US","US-Federal","beto",221000
"US-Federal-2018",2019-04-22,"US","US-Federal","beto",195500
"US-Federal-2018",2019-04-15,"US","US-Federal","aclu",183100
"US-Federal-2018",2019-04-08,"US","US-Federal","aclu",181900
"US-Federal-2018",2019-04-01,"US","US-Federal","aclu",179700
"US-Federal-2018",2019-03-25,"US","US-Federal","aclu",174900
"US-Federal-2018",2019-03-24,"US","US-Federal","aclu",173000
"US-Federal-2018",2019-03-18,"US","US-Federal","vote",156400
"US-Federal-2018",2019-03-11,"US","US-Federal","aclu",150100
"US-Federal-2018",2019-02-24,"US","US-Federal","bill nelson",149300
"US-Federal-2018",2019-02-18,"US","US-Federal","bill nelson",149300
"US-Federal-2018",2019-02-11,"US","US-Federal","bill nelson",149000
"US-Federal-2018",2019-02-04,"US","US-Federal","bill nelson",149000
"US-Federal-2018",2019-01-28,"US","US-Federal","bill nelson",148900
"US-Federal-2018",2019-01-21,"US","US-Federal","bill nelson",148800
"US-Federal-2018",2019-01-14,"US","US-Federal","elizabeth warren",136300
"US-Federal-2018",2019-01-07,"US","US-Federal","heidi heitkamp",136300
"US-Federal-2018",2018-12-10,"US","US-Federal","josh hawley",136200
"US-Federal-2018",2018-12-03,"US","US-Federal","heidi heitkamp",136300
"US-Federal-2018",2018-11-26,"US","US-Federal","bill nelson",147900
"US-Federal-2018",2018-11-19,"US","US-Federal","bill nelson",147900
"US-Federal-2018",2018-11-12,"US","US-Federal","bill nelson",147900
"US-Federal-2018",2018-11-05,"US","US-Federal","beto",131600
"US-Federal-2018",2018-10-29,"US","US-Federal","phil bredesen",122600
"US-Federal-2018",2018-10-22,"US","US-Federal","ted cruz",94300
"US-Federal-2018",2018-10-15,"US","US-Federal","ted cruz",80200
"US-Federal-2018",2018-10-09,"US","US-Federal","phil bredesen",62200
"US-Federal-2018",2018-10-01,"US","US-Federal","ted cruz",51900
"US-Federal-2018",2018-09-24,"US","US-Federal","josh hawley",44200
"US-Federal-2018",2018-09-17,"US","US-Federal","josh hawley",43700
"US-Federal-2018",2018-09-10,"US","US-Federal","aclu",59300
"US-Federal-2018",2018-09-03,"US","US-Federal","aclu",48300
"US-Federal-2018",2018-08-27,"US","US-Federal","diane black",41500
"US-Federal-2018",2018-08-13,"US","US-Federal","rick scott",29800
"US-Federal-2018",2019-12-02,"US","US-Federal","beto o rourke",742800
"US-Federal-2018",2019-11-25,"US","US-Federal","beto o rourke",715100
"US-Federal-2018",2019-11-20,"US","US-Federal","donald trump",692300
"US-Federal-2018",2019-11-18,"US","US-Federal","donald trump",690300
"US-Federal-2018",2019-11-11,"US","US-Federal","donald trump",681000
"US-Federal-2018",2019-11-04,"US","US-Federal","donald trump",673300
"US-Federal-2018",2019-10-28,"US","US-Federal","donald trump",673200
"US-Federal-2018",2019-10-21,"US","US-Federal","donald trump",673000
"US-Federal-2018",2019-10-14,"US","US-Federal","tulsi gabbard",672400
"US-Federal-2018",2019-10-07,"US","US-Federal","donald trump",672400
"US-Federal-2018",2019-09-30,"US","US-Federal","joe biden",671600
"US-Federal-2018",2019-09-23,"US","US-Federal","joe biden",671500
"US-Federal-2018",2019-09-16,"US","US-Federal","joe biden",670700
"US-Federal-2018",2019-09-02,"US","US-Federal","joe biden",662700
"US-Federal-2018",2019-08-26,"US","US-Federal","joe biden",657000
"US-Federal-2018",2019-08-19,"US","US-Federal","joe biden",654500
"US-Federal-2018",2019-08-12,"US","US-Federal","joe biden",651200
"US-Federal-2018",2019-08-05,"US","US-Federal","joe biden",643600
"US-Federal-2018",2019-07-29,"US","US-Federal","rick scott",633300
"US-Federal-2018",2019-07-22,"US","US-Federal","rick scott",606300
"US-Federal-2018",2019-07-15,"US","US-Federal","rick scott",564400
"US-Federal-2018",2019-07-08,"US","US-Federal","rick scott",544400
"US-Federal-2018",2019-07-01,"US","US-Federal","rick scott",470600
"US-Federal-2018",2019-06-24,"US","US-Federal","kamala harris",302400
"US-Federal-2018",2019-06-17,"US","US-Federal","kamala harris",296000
"US-Federal-2018",2019-06-10,"US","US-Federal","kamala harris",296000
"US-Federal-2018",2019-06-03,"US","US-Federal","aclu",296000
"US-Federal-2018",2019-05-27,"US","US-Federal","aclu",296000
"US-Federal-2018",2019-05-20,"US","US-Federal","aclu",296000
"US-Federal-2018",2019-05-13,"US","US-Federal","aclu",296000
"US-Federal-2018",2019-05-06,"US","US-Federal","aclu",289600
"US-Federal-2018",2019-04-29,"US","US-Federal","aclu",221000
"US-Federal-2018",2019-04-22,"US","US-Federal","aclu",195500
"US-Federal-2018",2019-04-15,"US","US-Federal","ted cruz",183100
"US-Federal-2018",2019-04-08,"US","US-Federal","vote",181900
"US-Federal-2018",2019-04-01,"US","US-Federal","ted cruz",179700
"US-Federal-2018",2019-03-25,"US","US-Federal","vote",174900
"US-Federal-2018",2019-03-24,"US","US-Federal","vote",173000
"US-Federal-2018",2019-03-18,"US","US-Federal","ted cruz",156400
"US-Federal-2018",2019-03-11,"US","US-Federal","vote",150100
"US-Federal-2018",2019-02-24,"US","US-Federal","heidi heitkamp",149300
"US-Federal-2018",2019-02-18,"US","US-Federal","heidi heitkamp",149300
"US-Federal-2018",2019-02-11,"US","US-Federal","heidi heitkamp",149000
"US-Federal-2018",2019-02-04,"US","US-Federal","heidi heitkamp",149000
"US-Federal-2018",2019-01-28,"US","US-Federal","heidi heitkamp",148900
"US-Federal-2018",2019-01-21,"US","US-Federal","heidi heitkamp",148800
"US-Federal-2018",2019-01-14,"US","US-Federal","heidi heitkamp",136300
"US-Federal-2018",2019-01-07,"US","US-Federal","josh hawley",136300
"US-Federal-2018",2018-12-10,"US","US-Federal","beto",136200
"US-Federal-2018",2018-12-03,"US","US-Federal","josh hawley",136300
"US-Federal-2018",2018-11-26,"US","US-Federal","heidi heitkamp",147900
"US-Federal-2018",2018-11-19,"US","US-Federal","heidi heitkamp",147900
"US-Federal-2018",2018-11-12,"US","US-Federal","heidi heitkamp",147900
"US-Federal-2018",2018-11-05,"US","US-Federal","heidi heitkamp",131600
"US-Federal-2018",2018-10-29,"US","US-Federal","heidi heitkamp",122600
"US-Federal-2018",2018-10-22,"US","US-Federal","heidi heitkamp",94300
"US-Federal-2018",2018-10-15,"US","US-Federal","beto",80200
"US-Federal-2018",2018-10-09,"US","US-Federal","josh hawley",62200
"US-Federal-2018",2018-10-01,"US","US-Federal","bill nelson",51900
"US-Federal-2018",2018-09-24,"US","US-Federal","bill nelson",44200
"US-Federal-2018",2018-09-17,"US","US-Federal","diane black",43700
"US-Federal-2018",2018-09-10,"US","US-Federal","diane black",59300
"US-Federal-2018",2018-09-03,"US","US-Federal","diane black",48300
"US-Federal-2018",2018-08-27,"US","US-Federal","beto o rourke",41500
"US-Federal-2018",2018-08-13,"US","US-Federal","bill nelson",29800
"US-Federal-2018",2019-12-02,"US","US-Federal","elizabeth warren",727400
"US-Federal-2018",2019-11-25,"US","US-Federal","elizabeth warren",685900
"US-Federal-2018",2019-11-20,"US","US-Federal","elizabeth warren",673300
"US-Federal-2018",2019-11-18,"US","US-Federal","elizabeth warren",673300
"US-Federal-2018",2019-11-11,"US","US-Federal","elizabeth warren",673300
"US-Federal-2018",2019-11-04,"US","US-Federal","elizabeth warren",661600
"US-Federal-2018",2019-10-28,"US","US-Federal","elizabeth warren",643700
"US-Federal-2018",2019-10-21,"US","US-Federal","elizabeth warren",604600
"US-Federal-2018",2019-10-14,"US","US-Federal","elizabeth warren",545900
"US-Federal-2018",2019-10-07,"US","US-Federal","elizabeth warren",509600
"US-Federal-2018",2019-09-30,"US","US-Federal","elizabeth warren",501600
"US-Federal-2018",2019-09-23,"US","US-Federal","elizabeth warren",487600
